INCIDENT_CAUSE,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,LOSS_EVENT_DAYS,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV,START_DATE,EXPIRY_DATE,EXPIRY_DAYS,INITIAL_ODOMETER,LOW_MILEAGE_USE,GENDER,BIRTHDATE,DRIVERS_LICENSE_EXPIRY,DATE_AT_CURRENT_ADDRESS,COMMUTE_DISCOUNT,SUSPICIOUS_CLAIM_TIME,SUSPICIOUS_CLAIM_FLAG,DL_EXPIRED,EXCESSIVE_CLAIM_AMOUNT
2,1,144651.1,2016-01-24,24,2016-01-28,1,1,41.93696044,-87.74666652,32730,1,2015-09-10,2016-09-09,253,133128,0,M,1955-06-28,2020-04-04,2009-05-16,0,229,0,0,1
4,3,360005,2018-09-02,245,2018-09-07,0,1,41.93755113,-87.71258015,2277,0,2017-05-25,2018-05-25,145,348024,0,F,1940-04-11,2020-05-17,2004-04-21,0,-100,1,0,0
4,1,165205.6,2018-03-07,66,2018-03-17,1,4,41.96190166,-87.76497264,19440,1,2017-07-09,2018-07-09,190,155184,0,F,1938-08-18,2018-08-20,2009-04-18,0,124,0,0,1
3,1,131206.4,2018-01-19,19,2018-01-26,1,3,41.88223721,-87.6205506,39280,1,2017-08-21,2018-08-21,233,117660,0,F,1986-05-22,2019-10-12,2005-07-07,0,214,0,0,1
4,3,135390.6,2017-05-17,137,2017-05-27,0,8,41.94267692,-87.74105701,3277.5,0,2016-03-25,2017-03-25,84,127032,0,F,1995-03-02,2018-07-13,2007-08-20,0,-53,1,0,0
1,1,250322.4,2018-08-17,229,2018-08-23,1,1,41.87676066,-87.74529167,2510,1,2017-08-13,2018-08-13,225,238800,0,M,1980-02-20,2018-01-08,2004-01-11,0,-4,1,1,0
4,1,259723.9,2016-09-08,252,2016-09-11,0,1,41.72657824,-87.62248031,33520,1,2015-05-05,2016-05-04,125,247968,0,M,1993-09-25,2018-04-09,2003-06-23,0,-127,1,0,1
3,3,163769.5,2016-01-14,14,2016-01-24,0,1,41.85970513,-87.65324505,2640,0,2015-07-06,2016-07-05,187,149688,0,F,1992-09-09,2020-10-02,2005-07-16,0,173,0,0,0
1,3,237346.5,2018-11-02,306,2018-11-07,0,6,41.80953478,-87.59245022,1680,0,2017-08-06,2018-08-06,218,225684,0,M,1978-02-27,2020-06-12,2000-06-05,1,-88,1,0,0
1,3,48674.1,2018-09-09,252,2018-09-10,0,1,41.93184668,-87.71224885,1110,0,2017-11-24,2018-11-24,328,37896,0,M,1993-06-18,2019-08-30,2009-03-06,0,76,0,0,0
3,1,136771.9,2017-03-22,81,2017-04-02,1,3,41.76548541,-87.62183435,38510,1,2016-02-26,2017-02-25,56,129336,0,F,1957-07-08,2020-04-02,1999-01-11,0,-25,1,0,1
5,1,111169.1,2016-08-10,223,2016-08-10,1,2,41.83329377,-87.61685734,33030,1,2015-09-16,2016-09-15,259,101580,0,F,2001-01-02,2019-03-20,2001-04-21,0,36,0,0,1
3,1,122602.8,2018-02-19,50,2018-02-23,1,2,41.7712227,-87.74191039,47679,1,2017-08-03,2018-08-03,215,120252,0,F,1961-12-01,2018-10-22,2014-08-23,0,165,0,0,1
2,1,214246.4,2017-05-04,124,2017-05-04,0,1,41.87346742,-87.72051086,2110,1,2016-07-14,2017-07-14,195,200436,0,M,1958-03-18,2020-12-27,2017-11-15,0,71,0,0,0
1,3,96568.9,2017-05-10,130,2017-05-14,0,1,41.79053041,-87.7232329,2150,0,2016-11-05,2017-11-05,309,82752,0,M,1986-04-11,2019-05-12,2002-10-08,0,179,0,0,0
1,1,88222.5,2016-12-13,348,2016-12-24,0,1,41.75923094,-87.55959822,30340,1,2015-01-06,2016-01-06,6,73968,0,M,1962-10-23,2020-12-26,1999-10-17,0,-342,1,0,1
4,2,246760.8,2018-12-27,361,2019-01-03,0,1,42.01943672,-87.69002764,2334.5,0,2017-09-19,2018-09-19,262,234576,0,M,1938-04-05,2020-10-11,2010-08-24,0,-99,1,0,0
3,1,70039.6,2017-08-23,235,2017-09-03,1,3,41.92049827,-87.76600543,36685,1,2016-01-14,2017-01-13,13,67932,0,M,1959-03-04,2020-10-08,2010-03-27,0,-222,1,0,1
3,3,165870.2,2016-12-29,364,2017-01-03,0,3,41.88679622,-87.62656228,2100,0,2015-09-16,2016-09-15,259,159264,0,F,1978-08-22,2021-10-23,2005-08-04,0,-105,1,0,0
3,3,95166,2017-07-23,204,2017-07-25,1,1,41.8819272,-87.63250751,2242.5,0,2016-05-18,2017-05-18,138,85776,0,F,1983-11-25,2018-09-08,2001-06-14,0,-66,1,0,0
2,3,79479.4,2017-05-21,141,2017-05-25,0,1,41.88743254,-87.61771557,2140,0,2016-07-19,2017-07-19,200,77064,0,F,1968-02-25,2020-07-19,2001-10-16,0,59,0,0,0
4,3,82513.7,2017-02-18,49,2017-03-03,0,1,41.88135321,-87.66591594,1400,0,2016-02-20,2017-02-19,50,78588,0,M,1937-05-31,2021-10-17,2007-10-23,0,1,0,0,0
3,3,101224.9,2017-08-06,218,2017-08-12,0,1,41.85136497,-87.72984816,1276.5,0,2016-08-20,2017-08-20,232,98124,1,F,1979-10-27,2019-10-21,2003-07-14,0,14,0,0,0
2,3,169185.1,2017-12-15,349,2017-12-17,0,1,41.89483115,-87.62431004,1860,0,2016-03-12,2017-03-12,71,164448,0,M,2000-03-26,2021-01-17,2017-09-24,0,-278,1,0,0
1,1,154557.8,2018-04-08,98,2018-04-20,1,1,41.99036758,-87.69307212,29630,1,2017-01-01,2018-01-01,1,142212,0,M,1980-01-17,2021-04-20,1999-01-03,0,-97,1,0,1
5,1,147662.5,2018-01-26,26,2018-02-02,0,1,41.75884531,-87.57262383,27580,1,2017-03-02,2018-03-02,61,137496,0,F,1990-01-11,2019-08-27,2011-03-05,0,35,0,0,1
2,3,47422.8,2016-10-23,297,2016-10-30,0,1,41.71615887,-87.53783852,2830,0,2015-11-06,2016-11-05,310,39840,0,F,1944-12-09,2019-04-28,2004-02-22,0,13,0,0,0
5,1,119915.8,2016-10-17,291,2016-10-19,1,1,41.88158651,-87.65224725,24220,1,2015-06-09,2016-06-08,160,109008,0,M,1987-10-09,2018-08-28,2016-05-02,0,-131,1,0,1
3,3,141545.1,2017-07-26,207,2017-08-07,1,1,41.93920157,-87.72704151,2950,0,2016-03-22,2017-03-22,81,135486,1,M,1968-03-05,2021-05-15,2009-02-17,0,-126,1,0,0
3,1,144713.2,2016-05-13,134,2016-05-25,1,1,41.90976453,-87.7433763,32560,1,2015-02-17,2016-02-17,48,141792,0,F,1969-07-05,2021-06-30,2008-11-26,0,-86,1,0,1
5,1,333078.5,2018-04-15,105,2018-04-15,1,1,41.80784315,-87.71419373,28400,1,2017-06-19,2018-06-19,170,332196,0,F,1964-04-10,2020-01-20,2010-11-23,0,65,0,0,1
5,1,50663.3,2017-10-19,292,2017-10-20,1,1,41.93058901,-87.78431318,21590,1,2016-05-23,2017-05-23,143,45048,0,M,1986-06-11,2020-11-09,1999-11-04,0,-149,1,0,1
2,3,110672.5,2018-03-12,71,2018-03-12,0,1,41.86242823,-87.72520294,1280,0,2017-10-03,2018-10-03,276,109920,1,M,1973-01-20,2019-10-02,2006-04-01,0,205,0,0,0
5,1,44111.1,2018-04-12,102,2018-04-15,1,1,41.76539483,-87.57718461,32090,1,2017-10-09,2018-10-09,282,41784,0,M,1954-02-09,2018-02-12,2008-04-07,0,180,0,1,1
2,3,263227.5,2017-11-21,325,2017-11-28,0,3,41.98311718,-87.71380491,1160,0,2016-10-11,2017-10-11,284,259464,0,M,1968-06-16,2020-02-29,2007-01-07,0,-41,1,0,0
2,3,152413.6,2016-02-02,33,2016-02-14,0,1,41.89013841,-87.64746053,1320,0,2015-07-05,2016-07-04,186,141036,0,F,1949-11-07,2018-06-12,2006-08-11,0,153,0,0,0
3,1,355472.1,2017-07-14,195,2017-07-19,1,6,41.83517168,-87.72437508,35310,1,2016-10-12,2017-10-12,285,353844,0,F,1964-03-24,2020-05-28,2010-09-25,0,90,0,0,1
5,3,243612.7,2016-08-10,223,2016-08-19,0,1,41.73620947,-87.62430552,1564,0,2015-01-17,2016-01-17,17,237588,0,F,1938-12-21,2020-02-14,2004-11-18,1,-206,1,0,0
4,3,188369.1,2018-11-06,310,2018-11-07,0,2,41.86856093,-87.74469001,1000,0,2017-08-01,2018-08-01,213,180720,0,F,1987-03-02,2021-07-05,2002-09-01,0,-97,1,0,0
4,1,178747.8,2016-02-27,58,2016-03-01,0,5,41.89285372,-87.64993049,2150.5,1,2015-11-10,2016-11-09,314,167712,0,M,2000-05-30,2021-09-09,2005-04-21,0,256,0,0,0
5,1,198888.3,2018-03-05,64,2018-03-08,1,1,41.74991628,-87.70355152,37040,1,2017-10-02,2018-10-02,275,188592,0,M,1951-04-10,2021-12-05,2015-06-15,0,211,0,0,1
2,1,131847.5,2018-05-20,140,2018-05-24,0,1,41.67402888,-87.64192827,2080,1,2017-09-06,2018-09-06,249,124560,0,M,1970-12-26,2020-05-31,2002-11-01,0,109,0,0,0
5,3,139813.3,2018-03-10,69,2018-03-24,1,1,41.77625767,-87.66886506,2800,0,2017-06-09,2018-06-09,160,129948,0,M,1951-06-24,2019-05-10,2003-07-25,0,91,0,0,0
5,3,367693.7,2017-10-16,289,2017-10-30,0,1,41.91098174,-87.65120931,2380.5,0,2016-06-06,2017-06-06,157,364860,0,M,1992-09-19,2020-02-02,2012-02-12,0,-132,1,0,0
5,1,68988.4,2016-07-11,193,2016-07-16,1,1,41.75826841,-87.61845149,18670,1,2015-08-04,2016-08-03,216,58464,0,F,1958-09-23,2019-03-30,2007-03-14,0,23,0,0,1
5,1,275115.8,2018-07-03,184,2018-07-05,0,5,41.73620947,-87.62430552,2220,1,2017-10-18,2018-10-18,291,267852,0,F,1992-09-10,2020-02-19,2013-09-13,0,107,0,0,0
5,1,52166.8,2017-05-25,145,2017-06-05,1,3,41.79218151,-87.65982669,47610,1,2016-06-24,2017-06-24,175,40992,0,M,1964-12-03,2019-03-29,2014-07-01,0,30,0,0,1
2,3,171404.1,2018-03-16,75,2018-03-29,1,2,41.99036292,-87.67454748,1621.5,0,2017-02-19,2018-02-19,50,161280,0,M,1942-08-06,2020-12-28,2003-04-20,0,-25,1,0,0
5,1,88306.4,2018-07-31,212,2018-08-11,0,1,41.87365926,-87.6243595,24080,1,2017-08-02,2018-08-02,214,74892,0,F,1983-12-17,2021-05-30,2005-09-03,0,2,0,0,1
1,1,361950.9,2016-07-11,193,2016-07-15,1,1,41.77516569,-87.59599977,23740,1,2015-07-12,2016-07-11,193,353856,0,F,1939-09-15,2021-02-12,2011-06-01,0,0,0,0,1
2,3,48801.2,2018-06-01,152,2018-06-11,1,1,41.91289072,-87.79260968,2090,0,2017-09-25,2018-09-25,268,45624,0,M,1971-02-18,2019-11-15,2013-11-24,0,116,0,0,0
1,3,296797.2,2016-05-06,127,2016-05-20,1,5,41.93924404,-87.67577282,2170,0,2015-01-04,2016-01-04,4,283452,0,F,1950-04-27,2020-01-16,1999-06-25,0,-123,1,0,0
4,3,258563,2016-03-14,74,2016-03-22,1,1,41.94590518,-87.77418877,1805.5,0,2015-03-19,2016-03-18,78,254124,0,F,1944-12-31,2020-11-25,2010-04-13,0,4,0,0,0
5,1,25294.8,2016-09-06,250,2016-09-18,1,1,41.96811604,-87.78209666,37740,1,2015-08-14,2016-08-13,226,20772,0,M,1961-01-23,2019-08-06,2005-04-08,0,-24,1,0,1
2,3,43920.2,2018-01-27,27,2018-01-29,0,1,41.81115379,-87.61649149,2420,0,2017-02-03,2018-02-03,34,42072,0,F,1988-11-09,2019-02-17,2012-02-09,1,7,0,0,0
5,1,74436.7,2017-04-16,106,2017-04-30,1,1,41.89229086,-87.63312249,27350,1,2016-06-22,2017-06-22,173,66108,0,F,1972-04-08,2020-04-24,1999-08-24,0,67,0,0,1
2,3,148503.3,2018-01-10,10,2018-01-17,0,1,41.85242413,-87.63599569,2090,0,2017-07-09,2018-07-09,190,139848,0,F,1974-06-25,2019-05-08,2008-05-23,0,180,0,0,0
5,1,83243.8,2016-02-23,54,2016-03-05,1,1,41.88401218,-87.70143648,36350,1,2015-09-25,2016-09-24,268,80400,0,F,1988-08-15,2021-08-20,2015-08-09,0,214,0,0,1
1,3,196767.1,2017-04-20,110,2017-05-02,0,1,41.73973348,-87.60476327,1630,0,2016-11-07,2017-11-07,311,188328,0,M,1991-07-19,2019-05-04,2000-01-12,0,201,0,0,0
5,3,257087.9,2018-09-19,262,2018-09-19,0,1,41.78884436,-87.64272663,2770,0,2017-08-25,2018-08-25,237,242808,0,M,1941-03-31,2019-10-09,2006-08-04,0,-25,1,0,0
1,1,159869.1,2016-06-16,168,2016-06-28,1,1,41.8917892,-87.62782911,36810,1,2015-07-20,2016-07-19,201,152292,0,M,1974-08-19,2018-11-05,2009-05-17,0,33,0,0,1
5,3,273962.8,2018-05-02,122,2018-05-09,0,1,41.82898408,-87.67971509,3139.5,0,2017-01-15,2018-01-15,15,264792,0,F,1984-09-15,2020-05-04,2008-10-21,0,-107,1,0,0
5,1,185569.9,2016-03-30,90,2016-04-03,1,1,41.8845142,-87.66704209,20720,1,2015-10-18,2016-10-17,291,183168,0,M,1995-01-20,2020-02-24,2015-09-14,0,201,0,0,1
4,3,124611.6,2018-08-23,235,2018-08-28,1,1,41.8229746,-87.6903884,2104.5,0,2017-09-20,2018-09-20,263,115764,0,M,1997-06-05,2019-09-10,2007-02-03,0,28,0,0,0
1,3,251407.5,2018-06-11,162,2018-06-22,0,1,41.69184461,-87.68668856,1880,0,2017-09-25,2018-09-25,268,249156,0,M,1962-12-12,2019-07-24,2010-01-16,0,106,0,0,0
5,3,180931.1,2018-08-04,216,2018-08-12,0,1,41.88199,-87.62509838,1790,0,2017-01-08,2018-01-08,8,173988,0,M,1936-02-16,2018-08-09,2001-02-23,0,-208,1,0,0
5,1,152029.1,2016-05-01,122,2016-05-11,1,3,41.85228349,-87.67596643,29480,1,2015-07-02,2016-07-01,183,139320,0,M,1970-11-06,2019-02-12,2017-07-19,0,61,0,0,1
5,4,533638.3,2018-12-22,356,2019-01-04,0,1,41.81233708,-87.665107,20999,1,2017-11-08,2018-11-08,312,521268,0,F,1972-12-05,2020-12-10,2004-03-05,0,-44,1,0,1
4,3,100138.7,2017-05-26,146,2017-05-31,0,3,41.87406011,-87.66838474,3346.5,0,2016-11-10,2017-11-10,314,92928,0,M,1998-03-15,2020-09-07,2013-09-01,0,168,0,0,0
1,3,252003.8,2016-12-21,356,2016-12-30,1,1,41.95048995,-87.66909654,2320,0,2015-10-20,2016-10-19,293,249744,0,M,1984-07-18,2021-05-28,2017-07-17,0,-63,1,0,0
4,3,48422.8,2016-08-02,215,2016-08-09,0,1,41.85180997,-87.66616697,2710,0,2015-11-06,2016-11-05,310,43848,0,M,1995-04-11,2019-04-01,2011-05-25,0,95,0,0,0
3,1,125429.6,2016-07-23,205,2016-08-03,0,1,41.69028809,-87.66469388,37400,1,2015-01-25,2016-01-25,25,116040,0,F,1985-11-17,2018-05-26,2002-09-20,0,-180,1,0,1
5,1,86725.1,2017-02-12,43,2017-02-20,1,2,41.79522214,-87.76631287,18140,1,2016-11-27,2017-11-27,331,85530,1,F,1983-01-08,2020-01-20,2012-05-07,0,288,0,0,1
1,1,100706.7,2017-01-01,1,2017-01-02,0,4,41.96879509,-87.66734813,22000,1,2016-03-23,2017-03-23,82,91056,0,F,1946-05-15,2021-04-09,2017-08-07,0,81,0,0,1
5,1,236301.9,2016-10-29,303,2016-10-30,1,1,41.74314692,-87.6257615,17230,1,2015-10-28,2016-10-27,301,230868,0,F,1944-06-12,2021-01-09,2010-04-19,0,-2,1,0,1
3,1,222855.6,2016-07-22,204,2016-08-03,1,1,41.78073244,-87.586371,19400,1,2015-10-20,2016-10-19,293,211896,0,F,1974-09-26,2019-12-03,2011-09-22,0,89,0,0,1
3,3,38011,2017-06-25,176,2017-06-29,1,1,41.81309531,-87.59106821,1770,0,2016-01-03,2017-01-02,2,27324,1,F,1979-09-28,2018-11-17,2012-02-11,0,-174,1,0,0
1,1,166104.1,2018-03-23,82,2018-04-05,1,1,41.9242203,-87.75594985,14690,1,2017-11-08,2018-11-08,312,155652,0,F,1964-07-21,2020-09-25,2017-05-27,0,230,0,0,1
4,3,73170.2,2016-02-22,53,2016-03-06,0,1,41.86626526,-87.7263306,2955.5,0,2015-03-21,2016-03-20,80,67860,0,F,1946-08-14,2018-08-21,2005-06-07,0,27,0,0,0
5,1,540320.6,2016-03-07,67,2016-03-19,1,3,41.93729858,-87.63415188,27002,1,2015-05-27,2016-05-26,147,534000,0,M,1943-06-15,2019-01-15,2010-04-13,0,80,0,0,1
1,3,228257.5,2016-09-29,273,2016-10-02,0,2,41.87783674,-87.64729714,2668,0,2015-07-15,2016-07-14,196,213948,0,M,1989-12-30,2021-06-05,2007-11-23,0,-77,1,0,0
3,1,191407,2017-09-04,247,2017-09-06,1,1,41.72020823,-87.62355234,29060,1,2016-05-15,2017-05-15,135,187656,0,M,1980-03-26,2021-01-10,2000-09-13,0,-112,1,0,1
5,1,241522.6,2016-08-08,221,2016-08-08,1,1,41.88664694,-87.63381129,41430,1,2015-07-28,2016-07-27,209,228528,0,M,1963-08-12,2021-04-19,2004-11-12,0,-12,1,0,1
2,3,233363,2016-06-09,161,2016-06-18,1,1,41.8387788,-87.72920272,2290,0,2015-10-15,2016-10-14,288,220896,0,F,1992-05-30,2019-03-12,2002-02-24,0,127,0,0,0
4,1,79422.1,2017-11-16,320,2017-11-17,1,1,41.99723729,-87.71179778,34460,1,2016-08-16,2017-08-16,228,78768,0,M,1958-07-19,2019-07-26,2010-05-22,0,-92,1,0,1
5,3,298429.9,2018-09-08,251,2018-09-13,1,1,41.98324207,-87.69665302,16680,0,2017-02-03,2018-02-03,34,284868,0,F,1973-06-23,2020-09-28,2015-03-12,0,-217,1,0,1
3,3,236866.5,2016-07-28,210,2016-08-07,0,1,41.73470702,-87.59735992,1780,0,2015-10-04,2016-10-03,277,226944,0,F,1983-12-11,2018-09-11,2013-08-09,1,67,0,0,0
2,3,121593.2,2016-12-04,339,2016-12-17,1,2,41.93859158,-87.75656533,2610,0,2015-11-27,2016-11-26,331,108840,0,F,1964-04-29,2018-01-25,2013-01-07,0,-8,1,0,0
3,1,235540.4,2017-01-30,30,2017-02-13,0,2,41.76426012,-87.70784676,39280,1,2016-08-02,2017-08-02,214,227124,0,F,1976-07-29,2020-04-11,2005-02-11,0,184,0,0,1
2,1,142461.8,2017-12-02,336,2017-12-06,0,2,41.73835086,-87.64152725,38870,1,2016-06-10,2017-06-10,161,130500,0,F,1946-12-08,2019-04-01,2000-02-24,0,-175,1,0,1
3,1,239634.5,2016-07-26,208,2016-08-01,1,1,41.92402594,-87.75410892,16830,1,2015-10-05,2016-10-04,278,234156,0,F,1952-04-15,2021-04-10,2008-06-01,0,70,0,0,1
5,3,183229.7,2018-05-08,128,2018-05-16,1,1,41.76915305,-87.66378819,2800,0,2017-06-05,2018-06-05,156,182640,0,M,1965-04-09,2018-12-13,2002-11-23,0,28,0,0,0
3,1,229070,2017-04-06,96,2017-04-13,1,1,41.84625846,-87.64871182,35800,1,2016-01-27,2017-01-26,26,215460,0,M,1944-10-08,2020-01-09,2004-11-07,0,-70,1,0,1
1,1,94602.9,2018-10-08,281,2018-10-14,0,1,41.82398325,-87.61685389,23940,1,2017-08-10,2018-08-10,222,81816,0,M,1993-03-21,2019-07-12,2005-11-05,0,-59,1,0,1
2,3,144295.6,2017-04-08,98,2017-04-10,1,1,41.82008034,-87.59749453,2219.5,0,2016-07-17,2017-07-17,198,138468,0,M,1956-11-29,2018-03-18,2007-04-16,0,100,0,0,0
4,3,209783.2,2018-09-08,251,2018-09-22,0,2,42.00239221,-87.66549591,1530,0,2017-08-05,2018-08-05,217,196572,0,F,1970-08-16,2018-07-09,2003-07-14,0,-34,1,1,0
5,3,191420.6,2018-11-25,329,2018-12-04,0,1,41.88005568,-87.76983832,2265.5,0,2017-02-19,2018-02-19,50,181068,1,M,1964-04-23,2018-06-26,2009-05-09,0,-279,1,1,0
2,3,157533,2016-05-04,125,2016-05-06,0,1,41.9673272,-87.73878547,1150,0,2015-05-04,2016-05-03,124,154428,1,F,1990-05-19,2019-08-19,2003-03-13,0,-1,1,0,0
2,3,53994.6,2016-08-27,240,2016-09-10,0,1,41.76779096,-87.58651632,3116.5,0,2015-09-07,2016-09-06,250,40152,0,F,1993-10-29,2020-12-24,2006-09-05,0,10,0,0,0
1,1,109315.9,2018-11-05,309,2018-11-09,1,1,41.77955028,-87.65091605,29480,1,2017-02-27,2018-02-27,58,104556,0,F,1973-11-13,2018-05-04,2006-09-22,0,-251,1,1,1
5,1,202565.5,2017-04-12,102,2017-04-17,0,4,41.97864097,-87.68940456,31498.5,1,2016-05-11,2017-05-11,131,187776,0,M,1978-04-28,2020-03-10,2014-09-23,1,29,0,0,1
5,3,328283.3,2016-03-07,67,2016-03-09,0,1,41.83111177,-87.60627454,1520,0,2015-05-06,2016-05-05,126,325752,0,F,1978-06-27,2019-06-26,2013-02-20,0,59,0,0,0
3,1,140781.9,2016-07-17,199,2016-07-29,1,2,41.77144058,-87.71536939,30530,1,2015-03-23,2016-03-22,82,133416,0,F,1957-05-07,2021-09-09,2015-05-20,0,-117,1,0,1
1,3,214648.9,2018-05-11,131,2018-05-25,0,2,41.95373705,-87.72776661,2500,0,2017-04-11,2018-04-11,101,200640,0,M,1951-03-07,2021-11-09,2002-05-18,0,-30,1,0,0
1,1,55784.7,2018-01-12,12,2018-01-25,1,1,41.76302237,-87.58639016,28060,1,2017-09-27,2018-09-27,270,41016,0,M,1970-06-30,2018-11-12,2002-07-01,0,258,0,0,1
5,3,236191.9,2017-10-06,279,2017-10-07,0,1,42.00234978,-87.80688817,2120,0,2016-11-24,2017-11-24,328,229092,0,M,1986-04-17,2019-07-12,2015-04-16,0,49,0,0,0
5,1,161083.6,2018-01-30,30,2018-01-30,0,1,41.91267256,-87.78502988,16940,1,2017-09-03,2018-09-03,246,153420,0,F,1969-11-09,2020-05-22,2015-09-14,0,216,0,0,1
4,3,106086.3,2016-02-04,35,2016-02-17,1,1,41.9276439,-87.77249351,1265,0,2015-05-19,2016-05-18,139,101340,0,M,2000-07-14,2021-05-21,2007-03-16,0,104,0,0,0
1,1,134502.7,2018-06-20,171,2018-07-03,1,1,41.7567361,-87.59307096,28950,1,2017-02-01,2018-02-01,32,133704,0,F,1996-03-05,2020-08-14,2001-11-13,0,-139,1,0,1
2,3,227350,2016-09-30,274,2016-10-04,0,4,41.72586851,-87.5862812,3231.5,0,2015-06-10,2016-06-09,161,225504,0,M,1972-09-23,2021-11-23,2001-09-20,0,-113,1,0,0
3,1,77144.3,2017-06-06,157,2017-06-20,1,1,41.87576697,-87.70584763,26610,1,2016-08-18,2017-08-18,230,70344,0,F,1953-04-30,2021-09-29,2001-06-14,0,73,0,0,1
2,3,325712.6,2017-06-12,163,2017-06-14,1,1,41.82384964,-87.61278314,2392,0,2016-11-12,2017-11-12,316,312312,0,F,1988-05-21,2020-06-01,2000-08-18,0,153,0,0,0
1,1,72316.7,2018-04-08,98,2018-04-17,0,1,41.81667976,-87.61964792,37524.5,1,2017-11-12,2018-11-12,316,61920,0,M,1951-11-29,2018-04-27,2009-06-01,0,218,0,0,1
3,1,256319.4,2017-09-03,246,2017-09-11,1,2,41.71762873,-87.53663823,24050,1,2016-11-23,2017-11-23,327,251820,0,M,1953-01-03,2021-11-18,2004-01-11,0,81,0,0,1
1,3,120262.4,2018-05-23,143,2018-05-30,0,1,41.89295527,-87.63248142,1040,0,2017-09-16,2018-09-16,259,112716,0,F,1975-05-17,2020-09-10,2011-04-25,0,116,0,0,0
3,1,101236.8,2016-04-11,102,2016-04-17,0,2,41.70856168,-87.65153484,14260,1,2015-06-10,2016-06-09,161,95664,0,F,1971-08-26,2019-08-08,2002-07-13,0,59,0,0,1
5,1,324650.5,2018-11-12,316,2018-11-21,1,1,41.92991268,-87.71699301,31901,1,2017-09-09,2018-09-09,252,318864,0,M,1991-07-22,2018-10-01,2002-02-12,0,-64,1,1,1
5,3,257612.3,2016-12-16,351,2016-12-24,0,2,41.74062079,-87.70229118,2564.5,0,2015-03-28,2016-03-27,87,249984,0,M,1951-03-28,2020-01-13,2014-01-05,0,-264,1,0,0
1,1,64495.4,2017-01-02,2,2017-01-05,0,1,41.87965463,-87.62492998,38640,1,2016-11-19,2017-11-19,323,61224,0,F,1993-09-27,2018-07-31,2001-10-06,0,321,0,0,1
1,3,79607.8,2016-04-16,107,2016-04-30,0,3,41.87569888,-87.63243633,2340,0,2015-07-06,2016-07-05,187,77856,0,M,1988-01-15,2019-10-29,2015-06-07,0,80,0,0,0
1,3,373050.5,2016-04-01,92,2016-04-02,0,2,41.89245291,-87.62249083,2750,0,2015-05-18,2016-05-17,138,366996,0,F,1975-05-25,2018-04-25,2004-02-02,0,46,0,0,0
1,1,213476,2016-01-05,5,2016-01-11,0,2,41.76414648,-87.57948196,40135,1,2015-08-10,2016-08-09,222,208920,0,M,1985-02-07,2020-04-18,2005-02-26,0,217,0,0,1
5,3,63029.7,2017-07-01,182,2017-07-06,0,1,41.70807305,-87.57386257,2270,0,2016-09-08,2017-09-08,251,57960,0,M,1948-08-21,2021-03-08,2009-05-13,0,69,0,0,0
2,1,199029.6,2016-03-26,86,2016-03-27,1,1,41.87459003,-87.63370419,24900,1,2015-04-26,2016-04-25,116,186432,0,F,1954-05-13,2021-06-26,2011-05-19,0,30,0,0,1
3,1,158172.7,2018-01-09,9,2018-01-19,0,1,41.8377949,-87.68514875,33190,1,2017-09-04,2018-09-04,247,153120,0,M,1961-07-06,2019-06-02,2005-09-07,0,238,0,0,1
3,3,132879.7,2018-08-02,214,2018-08-04,0,1,41.76427403,-87.71755949,2720,0,2017-01-05,2018-01-05,5,126360,0,M,1950-05-04,2021-02-15,2015-03-21,0,-209,1,0,0
3,1,273889.2,2016-05-21,142,2016-05-25,0,1,41.8225154,-87.70431578,23760,1,2015-08-15,2016-08-14,227,270144,0,F,1955-09-04,2021-09-28,2001-11-13,0,85,0,0,1
1,3,79825.2,2018-05-13,133,2018-05-22,0,1,41.97587216,-87.70676976,2470,0,2017-01-01,2018-01-01,1,75132,1,M,1966-03-31,2021-09-11,2006-01-18,0,-132,1,0,0
2,3,159277.6,2017-11-24,328,2017-12-01,0,1,41.98632388,-87.83672801,2960,0,2016-04-08,2017-04-08,98,145824,0,F,1937-05-05,2020-10-25,2001-05-21,0,-230,1,0,0
2,3,60886.6,2017-12-09,343,2017-12-22,1,1,41.73469613,-87.55399069,2010,0,2016-07-05,2017-07-05,186,59220,0,F,1985-12-14,2019-08-21,2006-03-15,0,-157,1,0,0
1,1,83893,2016-04-19,110,2016-04-19,1,1,41.87573461,-87.62943912,37800,1,2015-07-23,2016-07-22,204,72198,1,F,1952-05-29,2018-08-18,2012-02-04,0,94,0,0,1
3,3,167660.2,2016-03-22,82,2016-03-25,1,1,41.76037203,-87.59812736,1600,0,2015-05-13,2016-05-12,133,162648,0,F,1978-10-05,2020-12-23,2007-06-18,1,51,0,0,0
5,3,84397.2,2017-01-10,10,2017-01-24,0,2,41.83546116,-87.66554052,1920,0,2016-09-20,2017-09-20,263,73584,0,M,1955-01-21,2020-04-30,2011-07-14,0,253,0,0,0
1,3,119353.4,2018-08-05,217,2018-08-14,1,1,41.90914771,-87.66779606,1630,0,2017-01-27,2018-01-27,27,105120,0,M,1966-09-11,2021-02-11,2015-05-16,0,-190,1,0,0
